samp_id,text,ae,term_code,term,term_llt_or_pt
332660233929367552,@furrowedfox cymbalta is especially weird i?ve had withdrawal quickly from missing a pill,withdrawal,10073281,withdrawal syndrome,withdrawal symptom
344084347239944192,feeling a little dizzy from the quetiapine i just popped!,dizzy,10013580,dizziness,dizzy
334005655155380224,@icedweller i loved fluoxetine (prozac) but it made me lose my temper of the slightest thing but that was the only downside.,lose my temper,10010085,aggression,combative reaction
332322723286114304,#effexor #withdrawl is a monster that i have taken by the horns and am wrestling to the ground...this time i am winning! 7thdayfree,withdrawl,10073281,withdrawal syndrome,withdrawal symptom
326462255468277761,suffice to say i am not particularly a fan of quetiapine sponsored dreams,dreams,10013632,abnormal dreams,dreams abnormal
349341615682371586,"@richiel13 my doctor gave me paxil, which i think is similar but it's made me feel like crap.",feel like crap,10016370,malaise,feeling unwell
352936510225522688,allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/spmda8toqt,allergic reaction,10001718,hypersensitivity,allergic reaction
342210117292392448,"i seem to need to sleep right now. quetiapine takers, is this normal?",sleep right now,10041014,somnolence,sleepiness
341176359953002497,@breatheinhope blargh hate this. particularly with seroquel at night. i not i don't sleep. if have and have more cant get up :/,cant get up,10019158,somnolence,hard to awaken
341176359953002497,@breatheinhope blargh hate this. particularly with seroquel at night. i not i don't sleep. if have and have more cant get up :/,don't sleep,10041001,insomnia,sleep loss
351782926419111939,@arzbrocki nawh bactrim. cipro made me sick once.,sick,10016365,malaise,feeling sick
349605811506511873,@kickdblcj they increased my celexa. took me off seroquel because it was screwing with my memory. i go back in two weeks to see how its goin,screwing with my memory,10027175,memory impairment,memory impairment
341358849598562304,prozac makes me want to destroy myself. js. #core,destroy myself,10043498,self-injurious ideation,thoughts of self harm
342312023612346369,it feels like my brain is melting. 360mg of vyvanse in 24 hours... not smart danielle. not smart.,brain is melting,10027374,mental impairment,mental impairment
344787549706940416,get asked if i have tourettes. nope. just vyvanse #twitchy @vyvanseswag,tourettes,10044126,tourette's disorder,tourette's disorder
344787549706940416,get asked if i have tourettes. nope. just vyvanse #twitchy @vyvanseswag,twitchy,10045198,muscle twitching,twitching
346113006150758401,gimme one reason why i shouldn't have sex drive / libido. i accept this as a part of withdrawal symptoms from venlafaxine. :o,withdrawal,10013754,drug withdrawal syndrome,drug withdrawal syndrome
346113006150758401,gimme one reason why i shouldn't have sex drive / libido. i accept this as a part of withdrawal symptoms from venlafaxine. :o,sex drive,10024870,loss of libido,loss of libido
346113006150758401,gimme one reason why i shouldn't have sex drive / libido. i accept this as a part of withdrawal symptoms from venlafaxine. :o,libido,10024870,loss of libido,loss of libido
344830732075663360,rt @vyvanseswag: i don't know whether my vyvanse caused my caffeine addiction or caffeine caused my vyvanse addiction.,addiction,10001125,dependence,addiction
348383854089871360,that zyprexa really makes your vocal chords marvelous only it makes you gain so much weight,gain so much weight,10047896,weight increased,weight gain
348376394746695680,effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.,insomnia,10022437,insomnia,insomnia
348376394746695680,effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.,unresponsible,10023614,apathy,lack of motivation
348376394746695680,effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.,feeling high,10016333,euphoric mood,feeling high
348376394746695680,effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.,sucidal thoughts,10042458,suicidal ideation,suicidal ideation
348376394746695680,effexor xr side effects : - sucidal thoughts - insomnia - feeling high &amp; unresponsible. -dry mouth.,dry mouth,10013781,dry mouth,dry mouth
350136494134009856,"no fail, seroquel does make you hungry.",hungry,10016336,hunger,feeling hungry
343885385077768193,restless arms &amp; legs! blood quetiapine :-/,restless arms,10028006,akathisia,motor restlessness
343885385077768193,restless arms &amp; legs! blood quetiapine :-/,restless arms &amp; legs,10038742,restless legs syndrome,restless legs
352210793669996545,"@msbecker that's what u used to take that has wt loss as a side ""benefit"". tell  ur dr fuck abilify, i want me some lamictal.",wt loss,10047900,weight decreased,weight loss
349200805745803264,rt @jumpingjesush: it appears that my twitter addiction may have just been a side effect of my nicotine lozenge addiction.,addiction,10001125,dependence,addiction
332142355593437184,@cloudtoad @mrsyiswhy @bigthink each brain is different.  the ssri i'm on has worked really well.  prozac made me a zombie. #brains,zombie,10016384,feeling abnormal,felt like a zombie
342369061524615168,"i finally had an appetite, made food, gone. humira why won't you let me eat",won't you let me eat,10003030,decreased appetite,appetite suppressed
344204109789933568,"vyvanse, commonly known as ocd in a pill.",ocd,10029898,obsessive-compulsive disorder,obsessive-compulsive disorder
332480409654943744,the cymbalta certainly is addictive &amp; its fda approved...,addictive,10012336,drug dependence,dependence addictive
350779886958424065,"two days without my seroquel? i feel like death, seriously",feel like death,10016370,malaise,feeling unwell
352468992402796544,"the placebo week of birth control increases blood levels of lamictal, which in turn makes me a very cheerful insomniac.",insomniac,10022437,insomnia,insomnia
348901778563166209,@mcmorag my dreams became vivider i think with effexor #bpdchat,dreams became vivider,10047666,abnormal dreams,vivid dreams
347529563628253184,takin anbien &amp;seroquel for bad insomnia gives u messed up dreams doc saids its normal,messed up dreams,10004969,abnormal dreams,bizarre dreams
344630199217958912,rt @vyvanseswag: @mtv when are you going to do true life: i am addicted to vyvanse?,addicted,10012336,drug dependence,dependence addictive
332738112079937536,@levimichaelsxxx @outnynews you are so horny and i am not! wtf!!! paxil why paxil why!!!!,you are so horny and i am not,10024870,loss of libido,loss of libido
348671976308609024,the toilet just flushed itself.  my apartment is haunted.  paxil tells me it's common for apartments to be haunted.  send help,common for apartments to be haunted,10022989,thinking abnormal,irrational
350471561234485248,life: fucked. mind: falling into a realm of utter disillusion.  thank the lord for #effexor contributing to it.,falling into a realm of utter disillusion,10037234,psychotic disorder,psychosis
341657848503226369,@ybnormal622 i am on only 25mg lamictal but it makes me anxious and insomniac so i skip sometimes and get depressed.,insomniac,10022437,insomnia,insomnia
341657848503226369,@ybnormal622 i am on only 25mg lamictal but it makes me anxious and insomniac so i skip sometimes and get depressed.,anxious,10016323,anxiety,feeling anxious
333286778628870145,"@mondaysmomma it's ok, i guess it's just a case of trial and error with antidepressants. coming off venlafaxine has been so nasty :(",nasty,10016370,malaise,feeling unwell
347883700345782272,"just wondering why doctors prescribe dangerous, addictive medications without any warning to patients.  paxil, for instance.",addictive,10012336,drug dependence,dependence addictive
342284689148624898,"i feel soo much better today, cymbalta with drawls are going away :))",with drawls,10073281,withdrawal syndrome,withdrawal symptom
342148556968300544,"fda needs a warning label on vyvanse: ""consumption of this drug may result in major ocd/many unneeded hrs at work"" http://t.co/ugxj62lpim",ocd,10029898,obsessive-compulsive disorder,obsessive-compulsive disorder
352543113685901315,@princeherb i had paroxetine for a few weeks once... apparently i started behaving oddly so they took me off it and put me on  sertraline,behaving oddly,10004203,abnormal behaviour,behavior abnormal
330045611476938753,"i can feel my heart starting to palpitate from vyvanse, red bull, and nicotine. that's probably par for the course for finals week, right?",palpitate,10033556,palpitations,palpitation
354054424613756928,&amp; i'm about to be sick af tomorrow because i ran out of paxil #withdrawal,sick,10016365,malaise,feeling sick
354054424613756928,&amp; i'm about to be sick af tomorrow because i ran out of paxil #withdrawal,withdrawal,10048010,withdrawal syndrome,withdrawal syndrome
342081994232066048,vyvanse makes my brain crazier than it already is.,crazier,10037234,psychotic disorder,psychosis
343826721545527298,21.36 day 9 rivaroxaban diary. particularly bad lower back ache had not eased by 14.00 so went to bed. much better when i woke at 19.00.,back ache,10003978,back pain,back ache
342154248097771521,time to let this seroquel take me into some weird dimension and see crazy shit in my dreams. i was getting shot at by gangstas last night,crazy shit in my dreams,10004969,abnormal dreams,bizarre dreams
342473302343831552,@blackloislane i was on cymbalta for over a year. in the process of quitting it because it interacts badly with my testosterone blockers.,interacts,10013710,drug interaction,drug interaction
345982981653032960,20.12 day 15 rivaroxaban diary. haven't yet taken today's tablet. will when i eat. still intense lower back pain from yesterday's tablet.,back pain,10003988,back pain,back pain
349736979090509824,my trazodone be having me dream all types of crazy.,dream all types of crazy,10004969,abnormal dreams,bizarre dreams
341318438989471745,it turns out that i can still ride a bike in spite of my ataxia (side effect of lamotrigine) it has been at least 25 years.,ataxia,10003591,ataxia,ataxia
351439006812209153,so i ran out of victoza before payday &amp; restarted it yesterday.  bleh: nausea.  it did help me lose @ 10 lbs. but i found 3 when i ran out.,nausea,10028813,nausea,nausea
